logged_in,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,service_domain_u,service_http,service_private,flag_S0,flag_SF,label,label_binary,label_multiclass,attack_category
0.0,0.21330725,1.0,1.0,0.0,0.0,0.12,1.0,0.02745098,0.03,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.017612524,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.28375733,0.0,0.0,1.0,1.0,0.06,1.0,0.03137255,0.03,0.09,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.4892368,0.0,0.0,1.0,1.0,0.01,1.0,0.007843138,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
1.0,0.015655577,0.0,0.0,0.0,0.0,1.0,0.42352942,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.19607843,0.32156864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.043137256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,1.0,1.0,0.0,0.0,1.0,1.0,0.003921569,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmap,1,nmap,Probe
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.12156863,0.5058824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.023529412,0.101960786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warezclient,1,warezclient,R2L
0.0,0.025440313,1.0,1.0,0.0,0.0,0.31,1.0,0.2509804,0.25,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.17025441,1.0,1.0,0.0,0.0,0.01,1.0,0.003921569,0.0,0.06,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.105882354,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5714286,1.0,1.0,0.0,0.0,0.04,1.0,0.05490196,0.05,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.5772994,1.0,1.0,0.0,0.0,0.06,1.0,0.003921569,0.0,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.27984345,1.0,1.0,0.0,0.0,0.1,1.0,0.05882353,0.06,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.5440313,0.0,0.0,0.0,0.0,1.0,1.0,0.99607843,1.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.023529412,0.36078432,0.83,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.19960861,1.0,1.0,0.0,0.0,0.19,1.0,0.07058824,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,0.05882353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.49119374,1.0,1.0,0.0,0.0,0.01,1.0,0.011764706,0.01,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,0.3254902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.7254902,0.46666667,0.5,0.38,0.0,0.0,0.37,0.01,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.43444228,0.0,0.0,0.0,0.0,1.0,1.0,0.99215686,0.99,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,1.0,0.023529412,0.02,0.02,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5088063,1.0,1.0,0.0,0.0,0.02,1.0,0.015686275,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,1.0,0.007843138,0.01,0.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.76862746,0.023529412,0.03,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.36862746,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0058708414,0.0,0.0,0.0,0.0,0.67,0.3882353,0.26666668,0.32,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.021526419,0.0,0.0,0.0,0.0,1.0,0.27058825,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.086105675,1.0,1.0,0.0,0.0,0.27,1.0,0.047058824,0.05,0.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.07058824,0.07450981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.83137256,0.83,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
0.0,0.5322896,0.0,0.0,1.0,1.0,0.06,1.0,0.05882353,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.23874755,0.99,1.0,0.0,0.0,0.16,1.0,0.07450981,0.07,0.05,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.56164384,1.0,1.0,0.0,0.0,0.01,1.0,0.011764706,0.01,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.4627451,0.7647059,1.0,0.0,0.0,0.0,0.74,0.84,0.0,1.0,0.0,0.0,0.0,normal,0,normal,Normal
0.0,0.9510763,0.08,0.0,0.89,1.0,0.0,1.0,0.003921569,0.0,0.91,0.11,0.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,satan,1,satan,Probe
0.0,0.043052837,0.0,0.0,0.0,0.0,0.27,1.0,0.023529412,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,satan,1,satan,Probe
0.0,0.5596869,1.0,1.0,0.0,0.0,0.03,1.0,0.043137256,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.96862745,0.96862745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.34901962,0.45882353,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.7882353,0.019607844,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.6392157,0.27058825,0.36,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.06849315,0.0,0.0,0.03,0.0,0.97,1.0,0.13333334,0.13,0.02,0.0,0.0,0.67,0.0,0.0,0.0,1.0,0.0,1.0,teardrop,1,teardrop,DoS
0.0,0.05479452,1.0,1.0,0.0,0.0,0.07,1.0,0.16470589,0.16,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.21135029,1.0,1.0,0.0,0.0,0.17,1.0,0.07058824,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.19765167,1.0,1.0,0.0,0.0,0.05,1.0,0.05882353,0.06,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.39215687,0.39,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.023483366,0.0,0.0,0.0,0.0,1.0,0.6745098,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.5568628,0.56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warezclient,1,warezclient,R2L
1.0,0.019569471,0.0,0.0,0.0,0.0,1.0,0.1254902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.43639922,1.0,1.0,0.0,0.0,0.04,1.0,0.03529412,0.04,0.05,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.43639922,1.0,1.0,0.0,0.0,0.08,1.0,0.06666667,0.07,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.037181996,0.0,0.0,0.0,0.0,1.0,0.17254902,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,0.043137256,0.10980392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.8039216,0.19607843,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.009784736,0.0,0.0,0.0,0.0,1.0,0.16078432,0.20392157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.79452056,0.0,0.0,1.0,1.0,0.0,1.0,0.003921569,0.0,0.52,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.27984345,1.0,1.0,0.0,0.0,0.1,1.0,0.05490196,0.05,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0332681,0.0,0.0,0.0,0.0,1.0,0.7921569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.078431375,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.8392157,0.6509804,0.63,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,0.5,0.10980392,0.40784314,0.71,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.39334637,1.0,1.0,0.0,0.0,0.09,1.0,0.07058824,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.0627451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.007827789,0.0,0.0,0.0,0.2,1.0,1.0,0.9411765,0.94,0.01,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.24266145,1.0,1.0,0.0,0.0,0.15,1.0,0.07450981,0.07,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.31702545,0.05,0.0,0.94,1.0,0.01,1.0,0.003921569,0.0,0.8,0.03,0.0,0.61,1.0,0.0,0.0,1.0,0.0,0.0,satan,1,satan,Probe
0.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.007843138,0.14901961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,pod,1,pod,DoS
0.0,0.5420744,1.0,1.0,0.0,0.0,0.06,1.0,0.06666667,0.07,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.007827789,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5362035,1.0,1.0,0.0,0.0,0.08,1.0,0.08627451,0.09,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.27592954,1.0,1.0,0.0,0.0,0.09,1.0,0.0627451,0.06,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,0.5019608,1.0,1.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.015655577,0.0,0.0,0.0,0.0,1.0,0.14509805,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.13333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.75686276,0.7254902,0.68,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.019569471,0.1,0.09,0.0,0.0,1.0,0.15294118,1.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.20156556,1.0,1.0,0.0,0.0,0.03,1.0,0.011764706,0.01,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.011764706,0.10980392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,warezclient,1,warezclient,R2L
0.0,0.481409,1.0,1.0,0.0,0.0,0.08,1.0,0.078431375,0.08,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,0.09803922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
1.0,0.01369863,0.0,0.0,0.0,0.0,1.0,0.11372549,1.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.06262231,0.0,0.0,0.0,0.0,1.0,0.39607844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.2446184,1.0,1.0,0.0,0.0,0.19,1.0,0.09411765,0.09,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.015655577,0.0,0.0,0.0,0.0,1.0,1.0,0.17254902,0.17,0.02,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.007843138,0.007843138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,1.0,0.6156863,0.62,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,0.14901961,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.017612524,0.0,0.0,0.0,0.0,0.22,1.0,0.0627451,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.007827789,0.0,0.0,0.0,0.0,1.0,1.0,0.2784314,0.28,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,teardrop,1,teardrop,DoS
0.0,0.33463797,0.0,0.0,0.0,0.0,1.0,1.0,0.9098039,0.91,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.4892368,0.0,0.0,1.0,1.0,0.01,1.0,0.011764706,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.46575344,1.0,1.0,0.0,0.0,0.03,1.0,0.02745098,0.03,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.19960861,1.0,1.0,0.0,0.0,0.02,1.0,0.007843138,0.01,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.92156863,0.047058824,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.0,0.0,0.0,0.0,1.0,0.29411766,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0039138943,0.5,0.1,0.0,0.1,1.0,0.28627452,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,0.48235294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.54990214,1.0,1.0,0.0,0.0,0.01,1.0,0.011764706,0.01,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.058708414,1.0,1.0,0.0,0.0,0.07,1.0,0.20392157,0.2,0.03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.54011744,1.0,1.0,0.0,0.0,0.03,1.0,0.03137255,0.03,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.009784736,0.0,0.0,0.0,0.0,1.0,0.83137256,0.73333335,0.88,0.02,0.0,0.01,0.0,0.01,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.3189824,1.0,1.0,0.0,0.0,0.06,1.0,0.03529412,0.04,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.007843138,0.23529412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.5890411,1.0,1.0,0.0,0.0,0.07,1.0,0.07450981,0.07,0.05,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.05479452,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,0.24705882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.45882353,0.003921569,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.031311154,0.0,0.0,0.0,0.0,1.0,0.2509804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0039138943,0.0,0.0,1.0,1.0,1.0,1.0,0.007843138,0.01,0.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,portsweep,1,portsweep,Probe
0.0,0.0019569471,1.0,1.0,0.0,0.0,1.0,1.0,0.003921569,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nmap,1,nmap,Probe
0.0,0.09001957,0.0,0.0,0.0,0.0,1.0,1.0,0.18039216,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,smurf,1,smurf,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.9019608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.07632094,0.0,0.0,0.0,0.0,1.0,0.5372549,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,1.0,0.003921569,0.0,0.38,0.0,0.0,0.37,1.0,0.0,0.0,1.0,0.0,0.0,portsweep,1,portsweep,Probe
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,0.050980393,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.41291586,1.0,1.0,0.0,0.0,0.1,1.0,0.08627451,0.09,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.105882354,0.5058824,0.74,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.023483366,0.0,0.0,0.0,0.0,1.0,0.9019608,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.5479452,0.0,0.0,1.0,1.0,0.04,1.0,0.043137256,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.25,1.0,0.019607844,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0332681,0.0,0.0,0.0,0.0,1.0,0.49803922,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.011741683,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.41568628,0.6117647,0.41,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,0.43529412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ipsweep,1,ipsweep,Probe
0.0,0.39334637,1.0,1.0,0.0,0.0,0.0,1.0,0.015686275,0.02,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0058708414,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.54011744,0.0,0.0,1.0,1.0,0.05,1.0,0.05490196,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,neptune,1,neptune,DoS
0.0,0.0019569471,0.0,0.0,1.0,1.0,1.0,0.02745098,1.0,1.0,0.0,0.0,0.0,1.0,0.91,0.0,1.0,0.0,0.0,0.0,normal,0,normal,Normal
0.0,0.28375733,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.003921569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.015655577,0.0,0.0,0.0,0.0,1.0,0.1764706,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
0.0,0.50489235,1.0,1.0,0.0,0.0,0.04,1.0,0.039215688,0.04,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,neptune,1,neptune,DoS
0.0,0.50097847,1.0,1.0,0.0,0.0,0.05,1.0,0.039215688,0.04,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,neptune,1,neptune,DoS
1.0,0.0019569471,0.0,0.0,0.0,0.0,1.0,0.9843137,0.44313726,0.45,0.01,0.8,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,normal,0,normal,Normal
1.0,0.023483366,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,normal,0,normal,Normal
